,company_id,2014-01-01_payments,2014-02-01_payments,2014-03-01_payments,2014-04-01_payments,2014-05-01_payments,2014-06-01_payments,2014-07-01_payments,2014-08-01_payments,2014-09-01_payments,2014-10-01_payments,2014-11-01_payments,2014-12-01_payments,2014-01-01_mandates,2014-02-01_mandates,2014-03-01_mandates,2014-04-01_mandates,2014-05-01_mandates,2014-06-01_mandates,2014-07-01_mandates,2014-08-01_mandates,2014-09-01_mandates,2014-10-01_mandates,2014-11-01_mandates,2014-12-01_mandates,vertical,incorporation_date
242,258,0.0,2.0,0.0,2.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,gym/fitness,2006-10-13
243,259,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-11-22
244,260,0.0,0.0,0.0,0.0,13.0,71.0,8.0,9.0,6.0,13.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,gym/fitness,2012-08-10
245,261,8.0,16.0,28.0,4.0,2.0,5.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,gym/fitness,2009-01-20
246,262,30.0,46.0,57.0,65.0,69.0,76.0,85.0,80.0,96.0,111.0,100.0,125.0,2.0,3.0,3.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,gym/fitness,2009-12-26
247,267,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,9.0,16.0,10.0,20.0,10.0,25.0,13.0,17.0,10.0,10.0,4.0,accountancy,2013-12-13
248,269,0.0,0.0,4.0,0.0,0.0,0.0,5.0,28.0,77.0,94.0,93.0,94.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2006-08-28
249,270,6.0,4.0,4.0,4.0,4.0,2.0,0.0,12.0,23.0,13.0,11.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2004-01-12
250,271,0.0,0.0,0.0,9.0,26.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,accountancy,2006-06-20
251,273,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-01-31
252,275,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2009-03-27
253,277,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2004-10-23
254,278,6.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,freelance developer,2008-06-26
255,279,4.0,4.0,5.0,8.0,5.0,5.0,7.0,5.0,7.0,7.0,5.0,7.0,47.0,58.0,55.0,29.0,41.0,19.0,25.0,34.0,40.0,22.0,29.0,15.0,accountancy,2010-12-27
256,280,20.0,41.0,37.0,30.0,38.0,10.0,8.0,2.0,44.0,37.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,gym/fitness,2007-11-08
257,281,0.0,0.0,0.0,10.0,35.0,43.0,20.0,10.0,20.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,gym/fitness,2012-03-14
258,282,1.0,0.0,5.0,5.0,5.0,3.0,10.0,5.0,4.0,5.0,7.0,8.0,0.0,0.0,0.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2011-06-03
259,284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,17.0,10.0,5.0,0.0,1.0,9.0,4.0,4.0,1.0,freelance developer,2005-08-02
260,285,3.0,4.0,1.0,5.0,2.0,4.0,6.0,2.0,7.0,6.0,4.0,8.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,freelance developer,2006-01-20
261,286,1240.0,1164.0,1327.0,1271.0,1162.0,1184.0,1058.0,1141.0,1245.0,1170.0,1143.0,1052.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2007-11-23
262,287,0.0,0.0,7.0,26.0,43.0,38.0,62.0,90.0,110.0,64.0,121.0,96.0,0.0,0.0,17.0,12.0,6.0,1.0,30.0,7.0,3.0,2.0,16.0,16.0,accountancy,2009-12-16
263,288,0.0,0.0,0.0,0.0,1.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,freelance developer,2008-03-25
264,289,12.0,8.0,17.0,27.0,22.0,26.0,30.0,22.0,30.0,32.0,38.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,freelance developer,2008-08-05
265,291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-09-23
266,292,9.0,9.0,14.0,9.0,8.0,8.0,8.0,7.0,5.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2004-04-04
267,293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,15.0,11.0,6.0,9.0,8.0,18.0,8.0,3.0,3.0,6.0,freelance developer,2013-11-13
268,294,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,2.0,freelance developer,2010-04-08
269,295,20.0,7.0,8.0,9.0,11.0,14.0,6.0,0.0,12.0,22.0,13.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-10-13
270,296,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2011-03-01
271,297,6.0,7.0,10.0,9.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,37.0,14.0,38.0,19.0,25.0,31.0,49.0,14.0,18.0,19.0,15.0,6.0,accountancy,2008-08-27
272,298,10.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-11-30
273,299,6.0,13.0,12.0,18.0,24.0,27.0,32.0,24.0,27.0,31.0,27.0,27.0,0.0,0.0,2.0,3.0,0.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,gym/fitness,2005-06-12
274,300,2.0,3.0,0.0,9.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-11-11
275,301,1.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-03-11
276,302,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,gym/fitness,2003-06-27
277,303,6.0,7.0,8.0,14.0,17.0,15.0,12.0,14.0,16.0,17.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2007-08-15
278,304,0.0,0.0,0.0,0.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,137.0,119.0,128.0,114.0,134.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2004-05-06
279,305,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2003-03-04
280,306,7.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2010-01-04
281,307,0.0,4.0,46.0,82.0,96.0,98.0,114.0,84.0,96.0,102.0,68.0,97.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,accountancy,2003-02-25
282,308,4.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-03-26
283,310,48.0,95.0,44.0,26.0,52.0,64.0,23.0,13.0,37.0,64.0,33.0,18.0,1.0,3.0,6.0,0.0,7.0,5.0,1.0,0.0,1.0,1.0,3.0,4.0,gym/fitness,2003-05-18
284,311,14.0,12.0,12.0,14.0,14.0,13.0,17.0,16.0,15.0,14.0,13.0,15.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2003-04-16
285,313,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,4.0,5.0,4.0,8.0,3.0,8.0,5.0,3.0,3.0,2.0,freelance developer,2009-09-15
286,314,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,11.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,freelance developer,2007-12-28
287,315,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-11-01
288,316,0.0,29.0,49.0,23.0,58.0,12.0,60.0,10.0,106.0,72.0,2.0,15.0,8.0,20.0,10.0,4.0,3.0,2.0,6.0,3.0,1.0,4.0,7.0,4.0,accountancy,2012-03-24
289,317,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,freelance developer,2013-03-23
290,318,58.0,58.0,173.0,102.0,172.0,118.0,224.0,74.0,297.0,166.0,326.0,128.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,accountancy,2003-10-30
291,320,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2006-12-05
292,321,7.0,7.0,6.0,8.0,10.0,5.0,13.0,11.0,6.0,16.0,8.0,10.0,40.0,12.0,15.0,43.0,51.0,66.0,13.0,15.0,4.0,17.0,6.0,8.0,freelance developer,2010-10-09
293,322,0.0,0.0,134.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-12-31
294,324,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,freelance developer,2010-10-07
295,325,0.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,freelance developer,2008-12-21
296,326,3.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,5.0,10.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,gym/fitness,2010-08-28
297,327,22.0,21.0,21.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,1.0,3.0,1.0,0.0,freelance developer,2006-08-31
298,328,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-03-22
299,329,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-02-09
300,330,7.0,2.0,0.0,2.0,12.0,4.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,4.0,2.0,7.0,6.0,9.0,0.0,3.0,0.0,0.0,2.0,2.0,freelance developer,2007-11-28
301,331,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-02-17
302,332,13.0,8.0,8.0,13.0,9.0,8.0,8.0,7.0,7.0,10.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2009-06-11
303,334,6.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-03-19
304,335,4.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-10-27
305,336,14.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,accountancy,2006-01-28
306,337,20.0,58.0,58.0,109.0,84.0,76.0,89.0,119.0,97.0,101.0,99.0,92.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,accountancy,2009-10-30
307,338,17.0,18.0,21.0,23.0,26.0,30.0,31.0,28.0,31.0,37.0,32.0,37.0,5.0,6.0,12.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,2.0,freelance developer,2009-06-16
308,339,10.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,3.0,1.0,0.0,0.0,freelance developer,2004-08-02
309,340,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-05-27
310,341,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,8.0,2.0,4.0,0.0,4.0,2.0,1.0,gym/fitness,2011-11-28
311,342,4.0,4.0,4.0,7.0,4.0,4.0,7.0,3.0,5.0,7.0,3.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2004-12-02
312,343,47.0,45.0,50.0,57.0,53.0,50.0,52.0,50.0,52.0,50.0,50.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,freelance developer,2003-05-19
313,344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2004-08-10
314,345,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-10-02
315,346,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-05-18
316,347,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-07-30
317,349,13.0,11.0,7.0,19.0,18.0,7.0,11.0,10.0,12.0,12.0,9.0,11.0,0.0,3.0,5.0,0.0,0.0,20.0,56.0,65.0,40.0,6.0,2.0,4.0,gym/fitness,2006-01-08
318,351,3.0,4.0,11.0,8.0,7.0,11.0,22.0,12.0,11.0,14.0,17.0,15.0,0.0,0.0,0.0,12.0,3.0,10.0,2.0,0.0,3.0,0.0,3.0,0.0,accountancy,2003-01-20
319,352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,freelance developer,2004-01-05
320,354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-01-27
321,355,0.0,0.0,0.0,97.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,accountancy,2012-07-07
322,356,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2003-03-11
323,357,24.0,1.0,25.0,53.0,45.0,89.0,61.0,40.0,67.0,38.0,60.0,46.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,accountancy,2006-08-09
324,358,173.0,181.0,184.0,191.0,207.0,225.0,237.0,250.0,263.0,477.0,515.0,453.0,10.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,freelance developer,2010-09-28
325,359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-12-10
326,361,18.0,6.0,30.0,29.0,21.0,17.0,33.0,23.0,65.0,34.0,26.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,2.0,2.0,3.0,freelance developer,2011-12-04
327,362,2.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,31.0,41.0,6.0,3.0,2.0,1.0,freelance developer,2003-05-12
328,363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-10-26
329,364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2006-12-26
330,365,0.0,0.0,0.0,0.0,1.0,3.0,25.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-05-21
331,366,14.0,14.0,12.0,14.0,13.0,12.0,18.0,17.0,18.0,20.0,17.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2007-07-22
332,367,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-05-15
333,368,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,gym/fitness,2013-08-14
334,369,27.0,36.0,42.0,59.0,40.0,42.0,54.0,42.0,48.0,54.0,42.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-03-26
335,370,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2012-08-10
336,371,7.0,4.0,6.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2007-04-28
337,372,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2012-11-25
338,373,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2010-12-16
339,375,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,2.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,gym/fitness,2009-04-17
340,376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,freelance developer,2013-02-10
341,377,7.0,7.0,3.0,7.0,4.0,8.0,1.0,3.0,7.0,5.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,0.0,4.0,0.0,3.0,4.0,0.0,1.0,gym/fitness,2013-06-02
342,378,155.0,111.0,105.0,99.0,82.0,75.0,142.0,133.0,133.0,114.0,150.0,67.0,0.0,0.0,1.0,168.0,10.0,1.0,0.0,5.0,449.0,101.0,1.0,0.0,accountancy,2004-08-22
343,379,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-09-22
344,380,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-10-12
345,381,5.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-02-05
346,382,17.0,11.0,22.0,3.0,0.0,1.0,3.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,gym/fitness,2007-07-25
347,383,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2008-04-17
348,384,45.0,46.0,46.0,49.0,42.0,43.0,42.0,40.0,43.0,49.0,72.0,51.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-12-08
349,385,10.0,11.0,10.0,8.0,8.0,9.0,8.0,8.0,7.0,11.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,gym/fitness,2007-11-12
350,386,74.0,79.0,106.0,89.0,93.0,113.0,108.0,98.0,139.0,127.0,125.0,96.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-07-28
351,387,7.0,9.0,8.0,6.0,8.0,8.0,6.0,4.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2003-04-16
352,388,59.0,69.0,73.0,75.0,87.0,88.0,87.0,82.0,82.0,79.0,76.0,79.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,gym/fitness,2004-08-26
353,389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2012-04-28
354,392,4.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2005-12-16
355,393,4.0,9.0,5.0,3.0,5.0,3.0,5.0,2.0,7.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2013-08-22
356,394,133.0,126.0,126.0,137.0,135.0,153.0,152.0,163.0,171.0,197.0,179.0,209.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-05-23
357,395,0.0,0.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,8.0,8.0,14.0,6.0,3.0,3.0,3.0,8.0,12.0,11.0,5.0,5.0,accountancy,2012-12-31
358,396,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2005-10-18
359,397,0.0,0.0,5.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,20.0,8.0,2.0,0.0,6.0,2.0,3.0,0.0,accountancy,2011-04-22
360,398,2.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accountancy,2013-07-12
361,399,14.0,12.0,8.0,15.0,8.0,9.0,13.0,7.0,10.0,14.0,8.0,16.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,gym/fitness,2011-09-20
362,400,7.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,12.0,14.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gym/fitness,2007-04-26
